step,loss,learning_rate,elapsed_s
737,0.483801,2.98e-04,8286.8
738,0.364138,2.98e-04,8297.6
739,0.541328,2.98e-04,8309.0
740,0.268428,2.98e-04,8320.0
741,0.524117,2.98e-04,8330.8
742,0.589211,2.98e-04,8341.8
743,0.526608,2.98e-04,8353.1
744,0.654385,2.98e-04,8364.0
745,0.832539,2.98e-04,8375.1
746,0.451328,2.98e-04,8386.4
747,0.534994,2.98e-04,8397.0
748,0.581790,2.98e-04,8407.5
749,0.257668,2.98e-04,8419.0
750,0.636554,2.98e-04,8429.8
751,0.649432,2.98e-04,8440.8
752,0.721082,2.98e-04,8451.4
753,0.531719,2.98e-04,8462.7
754,0.384489,2.98e-04,8474.0
755,0.404325,2.98e-04,8485.4
756,0.348556,2.98e-04,8496.0
757,0.579045,2.98e-04,8507.1
758,0.611403,2.98e-04,8518.0
759,0.380836,2.98e-04,8529.7
760,0.853039,2.98e-04,8540.4
761,0.692826,2.98e-04,8551.0
762,0.469284,2.98e-04,8562.4
763,0.327926,2.97e-04,8573.2
764,0.349298,2.97e-04,8584.5
765,0.577390,2.97e-04,8595.6
766,0.468824,2.97e-04,8606.2
767,0.474049,2.97e-04,8617.5
768,0.449766,2.97e-04,8628.6
769,0.425097,2.97e-04,8639.3
770,0.508144,2.97e-04,8649.8
771,0.528084,2.97e-04,8660.8
772,0.591875,2.97e-04,8672.3
773,0.878872,2.97e-04,8683.2
774,0.292944,2.97e-04,8694.5
775,0.291992,2.97e-04,8705.4
776,0.511853,2.97e-04,8716.3
777,0.448900,2.97e-04,8726.8
778,0.456810,2.97e-04,8738.3
779,0.540888,2.97e-04,8749.4
780,0.272465,2.97e-04,8760.7
781,0.672262,2.97e-04,8771.3
782,0.601468,2.97e-04,8781.9
783,0.341365,2.97e-04,8793.3
784,0.302816,2.97e-04,8803.8
785,0.370991,2.97e-04,8815.4
786,0.629120,2.97e-04,8826.1
787,0.770360,2.97e-04,8837.4
788,0.636632,2.97e-04,8848.4
789,0.889297,2.97e-04,8859.8
790,0.509814,2.97e-04,8870.6
791,0.409003,2.97e-04,8881.7
792,0.788123,2.97e-04,8892.3
793,0.328297,2.97e-04,8903.6
794,0.734876,2.97e-04,8914.7
795,0.590778,2.97e-04,8925.7
796,0.353010,2.97e-04,8936.9
797,0.296254,2.97e-04,8947.7
798,0.381728,2.97e-04,8958.5
799,0.582598,2.97e-04,8969.7
800,0.375898,2.97e-04,8980.6
801,0.302653,2.97e-04,8991.9
802,0.462883,2.97e-04,9002.7
803,0.543923,2.97e-04,9013.4
804,0.725919,2.97e-04,9024.4
805,0.381735,2.97e-04,9035.0
806,0.445072,2.97e-04,9046.5
807,0.714549,2.97e-04,9057.0
808,0.808575,2.97e-04,9067.9
809,0.391113,2.97e-04,9078.9
810,0.254550,2.97e-04,9089.9
811,0.525645,2.97e-04,9100.9
812,0.327208,2.96e-04,9111.9
813,0.549865,2.96e-04,9122.6
814,0.611728,2.96e-04,9133.4
815,0.537407,2.96e-04,9144.5
816,0.360827,2.96e-04,9155.3
817,0.353238,2.96e-04,9166.2
818,0.328525,2.96e-04,9177.4
819,0.253159,2.96e-04,9188.2
820,0.517427,2.96e-04,9198.9
821,0.725680,2.96e-04,9210.2
822,0.978077,2.96e-04,9221.7
823,0.595358,2.96e-04,9233.2
824,0.824473,2.96e-04,9243.6
825,0.652833,2.96e-04,9254.7
826,0.349555,2.96e-04,9266.7
827,0.365337,2.96e-04,9277.3
828,0.956299,2.96e-04,9289.1
829,0.804226,2.96e-04,9299.3
830,0.528891,2.96e-04,9309.8
831,0.850457,2.96e-04,9321.0
832,0.730483,2.96e-04,9332.2
833,0.402339,2.96e-04,9343.0
834,0.345012,2.96e-04,9354.4
835,0.460784,2.96e-04,9365.3
836,0.674153,2.96e-04,9376.3
837,0.912753,2.96e-04,9387.2
838,0.589951,2.96e-04,9398.0
839,0.456754,2.96e-04,9409.4
840,0.471613,2.96e-04,9420.6
841,0.422785,2.96e-04,9431.9
842,0.609254,2.96e-04,9442.4
843,0.463566,2.96e-04,9453.4
844,0.396222,2.96e-04,9464.9
845,0.595298,2.96e-04,9476.2
846,0.991479,2.96e-04,9487.0
847,0.422739,2.96e-04,9498.1
848,0.604212,2.96e-04,9508.8
849,0.684652,2.96e-04,9519.4
850,0.511365,2.96e-04,9531.1
851,0.693806,2.96e-04,9541.9
852,0.252760,2.96e-04,9552.8
853,0.644182,2.95e-04,9564.1
854,0.275755,2.95e-04,9575.4
855,0.622356,2.95e-04,9586.6
856,0.389699,2.95e-04,9597.2
857,0.297652,2.95e-04,9608.3
858,0.563233,2.95e-04,9619.2
859,0.557006,2.95e-04,9630.5
860,0.669849,2.95e-04,9641.5
861,0.481609,2.95e-04,9651.7
862,0.391565,2.95e-04,9663.0
863,0.354136,2.95e-04,9674.0
864,0.264890,2.95e-04,9685.0
865,0.502367,2.95e-04,9695.9
866,0.342718,2.95e-04,9707.0
867,0.477167,2.95e-04,9718.0
868,0.502047,2.95e-04,9729.0
869,0.411180,2.95e-04,9739.7
870,0.433504,2.95e-04,9750.7
871,0.588013,2.95e-04,9761.9
872,0.351249,2.95e-04,9772.6
873,0.331465,2.95e-04,9783.8
874,0.541393,2.95e-04,9794.4
875,0.649794,2.95e-04,9805.5
876,0.342757,2.95e-04,9816.8
877,0.431879,2.95e-04,9827.8
878,0.224944,2.95e-04,9838.3
879,0.358370,2.95e-04,9849.6
880,0.693073,2.95e-04,9860.9
881,0.261291,2.95e-04,9871.5
882,0.407919,2.95e-04,9882.8
883,0.845149,2.95e-04,9893.2
884,0.571866,2.95e-04,9904.5
885,0.399339,2.95e-04,9915.7
886,0.564180,2.95e-04,9926.7
887,0.433754,2.95e-04,9938.0
888,0.499513,2.95e-04,9948.6
889,0.319938,2.95e-04,9959.5
890,0.533091,2.95e-04,9971.0
891,0.747596,2.94e-04,9981.4
892,0.464873,2.94e-04,9992.1
893,0.351725,2.94e-04,10003.0
894,0.426213,2.94e-04,10014.1
895,0.673117,2.94e-04,10025.2
896,0.498300,2.94e-04,10036.1
897,0.618034,2.94e-04,10047.1
898,0.645671,2.94e-04,10057.9
899,0.339042,2.94e-04,10069.1
900,0.527804,2.94e-04,10080.0
901,0.671867,2.94e-04,10090.9
902,0.330019,2.94e-04,10101.9
903,0.526086,2.94e-04,10113.1
904,0.789050,2.94e-04,10124.0
905,0.449695,2.94e-04,10134.9
906,0.635638,2.94e-04,10145.6
907,0.768638,2.94e-04,10156.5
908,0.638652,2.94e-04,10168.2
909,0.835422,2.94e-04,10178.6
910,0.533254,2.94e-04,10189.2
911,0.733191,2.94e-04,10200.6
912,0.455918,2.94e-04,10211.6
913,0.265704,2.94e-04,10222.5
914,0.315955,2.94e-04,10232.9
915,0.385501,2.94e-04,10244.3
916,0.851586,2.94e-04,10255.9
917,0.577107,2.94e-04,10266.7
918,0.447787,2.94e-04,10277.3
919,0.293119,2.94e-04,10288.2
920,0.622510,2.94e-04,10299.0
921,0.410133,2.94e-04,10309.3
922,0.446809,2.94e-04,10320.2
923,0.270696,2.94e-04,10331.7
924,0.802232,2.94e-04,10342.5
925,0.538490,2.93e-04,10353.4
926,0.346227,2.93e-04,10364.3
927,0.709501,2.93e-04,10375.1
928,0.523620,2.93e-04,10385.8
929,0.438189,2.93e-04,10397.0
930,0.644609,2.93e-04,10407.4
931,0.736137,2.93e-04,10418.2
932,0.445157,2.93e-04,10429.3
933,0.518235,2.93e-04,10440.3
934,0.347460,2.93e-04,10451.5
935,0.464581,2.93e-04,10461.8
936,0.463780,2.93e-04,10472.9
937,0.742382,2.93e-04,10484.0
938,0.388328,2.93e-04,10494.6
939,0.728443,2.93e-04,10505.3
940,0.864500,2.93e-04,10516.8
941,0.424443,2.93e-04,10527.7
942,0.558278,2.93e-04,10538.6
943,0.350320,2.93e-04,10548.9
944,0.592842,2.93e-04,10559.9
945,0.512193,2.93e-04,10570.7
946,0.294622,2.93e-04,10581.4
947,0.715169,2.93e-04,10592.2
948,0.578936,2.93e-04,10603.0
949,0.740882,2.93e-04,10613.9
950,0.722910,2.93e-04,10625.2
951,0.459483,2.93e-04,10636.0
952,0.587458,2.93e-04,10646.7
953,0.477282,2.93e-04,10657.3
954,0.346035,2.93e-04,10668.0
955,0.406083,2.93e-04,10678.9
956,0.646864,2.92e-04,10689.8
957,0.413123,2.92e-04,10700.3
958,0.357960,2.92e-04,10711.4
959,0.341770,2.92e-04,10722.4
960,0.609065,2.92e-04,10733.1
961,0.288001,2.92e-04,10743.4
962,0.718507,2.92e-04,10753.8
963,0.534271,2.92e-04,10765.0
964,0.429471,2.92e-04,10775.4
965,0.285626,2.92e-04,10786.5
966,0.410015,2.92e-04,10797.3
967,0.612509,2.92e-04,10807.8
968,0.650450,2.92e-04,10819.0
969,0.595204,2.92e-04,10829.8
970,0.331259,2.92e-04,10840.3
971,0.562849,2.92e-04,10851.5
972,0.703106,2.92e-04,10862.2
973,0.943503,2.92e-04,10873.3
974,0.549627,2.92e-04,10883.4
975,0.515731,2.92e-04,10894.3
976,0.345596,2.92e-04,10905.2
977,0.421509,2.92e-04,10915.7
978,0.405222,2.92e-04,10926.6
979,0.583885,2.92e-04,10937.3
980,0.636691,2.92e-04,10948.0
981,0.583273,2.92e-04,10958.6
982,0.498022,2.92e-04,10969.8
983,0.461164,2.92e-04,10980.7
984,0.657709,2.92e-04,10991.4
985,0.585146,2.92e-04,11002.4
986,0.606300,2.91e-04,11013.1
987,0.754107,2.91e-04,11024.5
988,0.542271,2.91e-04,11034.8
989,0.324739,2.91e-04,11045.6
990,0.625425,2.91e-04,11056.2
991,0.457780,2.91e-04,11067.2
992,0.452082,2.91e-04,11078.0
993,0.262530,2.91e-04,11088.5
994,0.612325,2.91e-04,11099.3
995,0.523463,2.91e-04,11111.4
996,0.868151,2.91e-04,11121.6
997,0.851490,2.91e-04,11132.2
998,0.363358,2.91e-04,11143.2
999,0.592481,2.91e-04,11153.7
1000,0.412720,2.91e-04,11165.3
1001,0.798841,2.91e-04,11175.7
1002,0.482524,2.91e-04,11186.8
1003,0.601850,2.91e-04,11197.5
1004,0.420210,2.91e-04,11208.2
1005,0.630670,2.91e-04,11218.9
1006,0.601868,2.91e-04,11229.4
1007,0.530461,2.91e-04,11240.4
1008,0.556435,2.91e-04,11251.1
1009,0.455713,2.91e-04,11261.8
1010,0.350524,2.91e-04,11272.1
1011,0.692451,2.91e-04,11284.3
1012,0.478048,2.91e-04,11294.6
1013,0.776373,2.91e-04,11305.5
1014,0.691232,2.90e-04,11316.0
1015,0.594044,2.90e-04,11327.1
1016,0.633192,2.90e-04,11338.1
1017,0.453914,2.90e-04,11348.7
1018,0.902820,2.90e-04,11359.6
1019,0.553745,2.90e-04,11370.4
1020,0.645976,2.90e-04,11381.1
1021,0.389035,2.90e-04,11392.2
1022,0.354774,2.90e-04,11402.7
1023,0.573492,2.90e-04,11413.4
1024,0.667454,2.90e-04,11424.1
1025,0.383528,2.90e-04,11435.1
1026,0.499711,2.90e-04,11445.8
1027,0.338120,2.90e-04,11456.7
1028,0.523933,2.90e-04,11467.3
1029,0.520809,2.90e-04,11478.7
1030,0.550310,2.90e-04,11489.6
1031,0.311516,2.90e-04,11500.1
1032,0.575049,2.90e-04,11510.9
1033,0.331409,2.90e-04,11521.7
1034,0.423569,2.90e-04,11532.1
1035,0.445956,2.90e-04,11543.0
1036,0.330258,2.90e-04,11553.9
1037,0.575529,2.90e-04,11564.5
1038,0.369663,2.90e-04,11575.2
1039,0.606228,2.90e-04,11585.6
1040,0.346896,2.90e-04,11597.0
1041,0.814088,2.89e-04,11607.8
1042,0.393194,2.89e-04,11618.7
1043,0.261130,2.89e-04,11629.6
1044,0.446964,2.89e-04,11640.4
1045,0.357016,2.89e-04,11651.6
1046,0.618728,2.89e-04,11662.3
1047,0.502036,2.89e-04,11672.9
1048,0.390307,2.89e-04,11683.8
1049,0.661247,2.89e-04,11694.6
1050,0.645508,2.89e-04,11705.1
1051,0.658087,2.89e-04,11716.1
1052,0.483357,2.89e-04,11726.8
1053,0.477064,2.89e-04,11737.3
1054,0.258030,2.89e-04,11748.6
1055,0.494353,2.89e-04,11759.2
1056,0.439160,2.89e-04,11769.8
1057,0.383068,2.89e-04,11780.4
1058,0.401377,2.89e-04,11791.1
1059,0.632792,2.89e-04,11801.3
1060,0.375193,2.89e-04,11812.8
1061,0.304782,2.89e-04,11823.7
1062,0.460480,2.89e-04,11834.0
1063,0.293261,2.89e-04,11844.7
1064,0.457683,2.89e-04,11855.4
1065,0.293753,2.89e-04,11866.3
1066,0.291607,2.88e-04,11876.6
1067,0.581013,2.88e-04,11887.7
1068,0.614692,2.88e-04,11898.3
1069,0.389639,2.88e-04,11909.2
1070,0.585607,2.88e-04,11919.6
1071,0.637983,2.88e-04,11930.6
1072,0.459598,2.88e-04,11941.5
1073,0.592929,2.88e-04,11952.0
1074,0.294246,2.88e-04,11962.5
1075,0.530701,2.88e-04,11972.7
1076,0.602737,2.88e-04,11983.6
1077,0.821628,2.88e-04,11994.5
1078,0.274048,2.88e-04,12005.4
1079,0.659307,2.88e-04,12016.0
1080,0.786498,2.88e-04,12027.0
1081,0.246160,2.88e-04,12037.6
1082,0.294044,2.88e-04,12048.2
1083,0.361160,2.88e-04,12058.9
1084,0.303427,2.88e-04,12069.6
1085,0.447552,2.88e-04,12080.1
1086,0.453936,2.88e-04,12091.3
1087,0.271965,2.88e-04,12102.2
1088,0.415368,2.88e-04,12112.8
1089,0.484796,2.88e-04,12123.3
1090,0.361479,2.87e-04,12133.9
1091,0.373923,2.87e-04,12144.7
1092,0.535225,2.87e-04,12155.3
1093,0.369484,2.87e-04,12165.9
1094,0.770912,2.87e-04,12176.9
1095,0.489450,2.87e-04,12187.5
1096,0.299784,2.87e-04,12198.0
1097,0.347529,2.87e-04,12209.0
1098,0.545167,2.87e-04,12219.6
1099,0.629794,2.87e-04,12230.5
1100,0.445285,2.87e-04,12241.0
1101,0.711940,2.87e-04,12251.7
1102,0.659300,2.87e-04,12262.4
1103,0.493415,2.87e-04,12272.8
1104,0.596866,2.87e-04,12283.4
1105,0.405039,2.87e-04,12294.3
1106,0.513781,2.87e-04,12304.9
1107,0.367849,2.87e-04,12315.5
1108,0.630290,2.87e-04,12326.2
1109,0.986725,2.87e-04,12336.9
1110,0.338247,2.87e-04,12347.6
1111,0.496925,2.87e-04,12358.1
1112,0.396028,2.87e-04,12368.7
1113,0.478605,2.87e-04,12379.4
1114,0.390412,2.86e-04,12390.7
1115,0.434839,2.86e-04,12401.2
1116,0.255840,2.86e-04,12412.3
1117,0.451622,2.86e-04,12422.9
1118,0.386531,2.86e-04,12433.3
1119,0.532004,2.86e-04,12444.0
1120,0.460586,2.86e-04,12454.5
1121,0.474471,2.86e-04,12464.8
1122,0.463091,2.86e-04,12475.7
1123,0.785508,2.86e-04,12486.7
1124,0.446759,2.86e-04,12496.9
1125,0.514525,2.86e-04,12507.8
1126,0.376559,2.86e-04,12518.8
1127,0.474950,2.86e-04,12529.7
1128,0.518703,2.86e-04,12540.3
1129,0.421863,2.86e-04,12550.6
1130,0.302863,2.86e-04,12561.4
1131,0.442239,2.86e-04,12572.1
1132,0.814269,2.86e-04,12583.7
1133,0.769867,2.86e-04,12594.1
1134,0.323738,2.86e-04,12604.2
1135,0.381285,2.86e-04,12614.8
1136,0.632455,2.86e-04,12625.1
1137,0.312864,2.85e-04,12636.2
1138,0.602982,2.85e-04,12646.7
1139,0.631680,2.85e-04,12657.8
1140,0.396344,2.85e-04,12669.0
1141,1.006572,2.85e-04,12679.3
1142,0.486277,2.85e-04,12689.8
1143,0.553984,2.85e-04,12700.6
1144,0.331197,2.85e-04,12711.4
1145,0.462875,2.85e-04,12721.5
1146,0.744785,2.85e-04,12732.5
1147,0.564665,2.85e-04,12742.8
1148,0.445534,2.85e-04,12753.7
1149,0.463052,2.85e-04,12764.2
1150,0.392457,2.85e-04,12774.9
1151,0.648544,2.85e-04,12785.7
1152,0.619897,2.85e-04,12796.2
1153,0.598588,2.85e-04,12806.8
1154,0.522195,2.85e-04,12817.8
1155,0.254258,2.85e-04,12828.6
1156,0.589147,2.85e-04,12839.3
1157,0.686500,2.85e-04,12849.9
1158,0.529811,2.84e-04,12860.6
1159,0.383905,2.84e-04,12870.7
1160,0.339018,2.84e-04,12881.8
1161,0.668353,2.84e-04,12892.5
1162,0.262523,2.84e-04,12903.0
1163,0.494584,2.84e-04,12913.5
1164,0.350508,2.84e-04,12924.0
1165,0.667113,2.84e-04,12934.7
1166,0.767655,2.84e-04,12945.8
1167,0.584877,2.84e-04,12956.9
1168,0.667330,2.84e-04,12967.2
1169,0.435469,2.84e-04,12977.9
1170,0.264549,2.84e-04,12989.1
1171,0.629919,2.84e-04,12998.9
1172,0.803060,2.84e-04,13010.0
1173,0.455917,2.84e-04,13020.2
1174,0.583054,2.84e-04,13031.3
1175,0.699089,2.84e-04,13042.0
1176,0.332279,2.84e-04,13052.7
1177,0.439926,2.84e-04,13063.3
1178,0.559963,2.84e-04,13073.5
1179,0.363832,2.84e-04,13084.4
1180,0.371540,2.83e-04,13095.3
1181,0.481598,2.83e-04,13105.9
1182,0.547361,2.83e-04,13116.6
1183,0.670020,2.83e-04,13127.5
1184,0.395770,2.83e-04,13138.3
1185,0.760616,2.83e-04,13149.8
1186,0.673113,2.83e-04,13160.1
1187,0.365218,2.83e-04,13170.5
1188,0.670252,2.83e-04,13181.0
1189,0.860754,2.83e-04,13191.8
1190,0.565656,2.83e-04,13202.8
1191,0.608965,2.83e-04,13213.3
1192,0.435444,2.83e-04,13223.9
1193,0.620599,2.83e-04,13234.5
1194,0.447992,2.83e-04,13245.1
1195,0.438207,2.83e-04,13256.1
1196,0.529269,2.83e-04,13267.0
1197,0.452709,2.83e-04,13277.6
1198,0.683601,2.83e-04,13288.6
1199,0.453098,2.83e-04,13299.2
1200,0.417484,2.82e-04,13309.6
1201,0.607955,2.82e-04,13320.4
1202,0.360401,2.82e-04,13330.7
1203,0.533601,2.82e-04,13341.5
1204,0.900383,2.82e-04,13352.2
1205,0.741448,2.82e-04,13363.7
1206,0.792330,2.82e-04,13373.7
1207,0.667215,2.82e-04,13384.3
1208,0.355365,2.82e-04,13395.5
1209,0.335018,2.82e-04,13405.5
1210,0.636895,2.82e-04,13416.2
1211,0.283084,2.82e-04,13426.6
1212,0.427825,2.82e-04,13437.2
1213,0.699596,2.82e-04,13448.1
1214,0.460514,2.82e-04,13458.6
1215,0.549372,2.82e-04,13469.4
1216,0.474015,2.82e-04,13480.1
1217,0.347803,2.82e-04,13490.6
1218,0.268805,2.82e-04,13501.2
1219,0.658341,2.82e-04,13511.9
1220,0.427170,2.81e-04,13523.0
1221,0.520080,2.81e-04,13533.1
1222,0.631043,2.81e-04,13544.0
1223,0.301736,2.81e-04,13554.3
1224,0.332905,2.81e-04,13564.9
1225,0.350204,2.81e-04,13575.4
1226,0.544045,2.81e-04,13586.6
1227,0.360070,2.81e-04,13596.9
1228,0.349301,2.81e-04,13607.3
1229,0.559475,2.81e-04,13617.4
1230,0.325415,2.81e-04,13627.8
1231,0.826683,2.81e-04,13639.0
1232,0.369509,2.81e-04,13649.6
1233,0.395930,2.81e-04,13660.0
1234,0.536710,2.81e-04,13670.4
1235,0.307986,2.81e-04,13681.4
1236,0.561642,2.81e-04,13692.2
1237,0.537905,2.81e-04,13703.1
1238,0.481273,2.81e-04,13713.2
1239,0.506934,2.81e-04,13724.0
1240,0.513880,2.80e-04,13734.6
1241,0.414444,2.80e-04,13745.2
1242,0.400295,2.80e-04,13755.5
1243,0.632928,2.80e-04,13766.6
1244,0.463702,2.80e-04,13777.3
1245,0.401921,2.80e-04,13787.5
1246,0.592529,2.80e-04,13798.7
1247,0.516693,2.80e-04,13809.2
1248,0.542423,2.80e-04,13819.7
1249,0.492226,2.80e-04,13830.3
1250,0.828313,2.80e-04,13840.7
1251,0.280030,2.80e-04,13851.3
1252,0.487098,2.80e-04,13861.5
1253,0.586249,2.80e-04,13872.2
1254,0.674564,2.80e-04,13882.9
1255,0.308187,2.80e-04,13893.8
1256,0.450887,2.80e-04,13904.5
1257,0.708778,2.80e-04,13915.1
1258,0.313904,2.80e-04,13925.6
1259,0.373349,2.79e-04,13936.5
1260,0.635894,2.79e-04,13947.0
1261,0.389727,2.79e-04,13957.3
1262,0.267880,2.79e-04,13968.1
1263,0.618977,2.79e-04,13978.3
1264,0.426724,2.79e-04,13989.4
1265,0.328779,2.79e-04,13999.7
1266,0.625958,2.79e-04,14010.8
1267,0.572284,2.79e-04,14022.2
1268,0.595307,2.79e-04,14032.4
1269,0.288763,2.79e-04,14042.8
1270,0.622745,2.79e-04,14053.4
1271,0.625925,2.79e-04,14063.8
1272,0.464107,2.79e-04,14074.6
1273,0.319839,2.79e-04,14085.0
1274,0.755158,2.79e-04,14095.5
1275,0.332742,2.79e-04,14106.2
1276,0.802159,2.79e-04,14117.2
1277,0.305548,2.79e-04,14127.5
1278,0.625249,2.78e-04,14138.1
1279,0.369588,2.78e-04,14148.9
1280,0.472954,2.78e-04,14159.5
1281,0.542357,2.78e-04,14170.0
1282,0.308619,2.78e-04,14181.0
1283,0.612830,2.78e-04,14192.3
1284,0.521996,2.78e-04,14203.1
1285,0.329673,2.78e-04,14212.7
1286,0.799661,2.78e-04,14223.2
1287,0.767003,2.78e-04,14233.9
1288,0.433235,2.78e-04,14244.4
1289,0.527345,2.78e-04,14255.4
1290,0.644722,2.78e-04,14265.6
1291,0.351189,2.78e-04,14276.5
1292,0.522854,2.78e-04,14287.6
1293,0.289865,2.78e-04,14298.0
1294,0.377213,2.78e-04,14308.4
1295,0.582900,2.78e-04,14319.0
1296,0.562325,2.77e-04,14329.4
1297,0.377846,2.77e-04,14340.0
1298,0.554743,2.77e-04,14350.4
1299,0.545171,2.77e-04,14361.5
1300,0.466733,2.77e-04,14371.8
1301,0.584834,2.77e-04,14382.9
1302,0.364255,2.77e-04,14393.3
1303,0.640525,2.77e-04,14404.0
1304,0.756413,2.77e-04,14414.2
1305,0.699237,2.77e-04,14425.1
1306,0.516660,2.77e-04,14435.9
1307,0.452389,2.77e-04,14446.9
1308,0.343930,2.77e-04,14457.0
1309,0.242276,2.77e-04,14467.8
1310,0.257800,2.77e-04,14478.5
1311,0.285675,2.77e-04,14488.9
1312,0.367574,2.77e-04,14499.6
1313,0.694725,2.77e-04,14510.1
1314,0.616304,2.76e-04,14520.9
1315,0.389885,2.76e-04,14531.6
1316,0.764250,2.76e-04,14542.2
1317,0.235311,2.76e-04,14552.6
1318,0.674156,2.76e-04,14563.7
1319,0.323471,2.76e-04,14574.2
1320,0.477609,2.76e-04,14585.2
1321,0.411540,2.76e-04,14595.5
1322,0.670493,2.76e-04,14606.3
1323,0.750055,2.76e-04,14616.8
1324,0.359899,2.76e-04,14627.5
1325,0.794845,2.76e-04,14638.4
1326,0.663742,2.76e-04,14648.5
1327,0.270812,2.76e-04,14659.6
1328,0.453244,2.76e-04,14670.2
1329,0.827153,2.76e-04,14681.2
1330,0.293717,2.76e-04,14691.9
1331,0.519538,2.76e-04,14702.8
1332,0.511571,2.75e-04,14713.0
1333,0.903478,2.75e-04,14723.8
1334,0.715282,2.75e-04,14734.1
1335,0.393773,2.75e-04,14745.3
1336,0.386417,2.75e-04,14755.7
1337,0.547258,2.75e-04,14766.3
1338,0.399817,2.75e-04,14776.5
1339,0.428547,2.75e-04,14787.6
1340,0.430226,2.75e-04,14797.9
1341,0.307972,2.75e-04,14808.6
1342,0.380768,2.75e-04,14819.5
1343,0.425800,2.75e-04,14829.9
1344,0.909703,2.75e-04,14840.3
1345,0.308944,2.75e-04,14850.8
1346,0.774675,2.75e-04,14861.2
1347,0.403240,2.75e-04,14871.9
1348,0.476753,2.75e-04,14883.0
1349,0.294557,2.74e-04,14894.3
1350,0.715490,2.74e-04,14905.1
1351,0.858093,2.74e-04,14915.2
1352,0.536076,2.74e-04,14925.3
1353,0.692115,2.74e-04,14935.5
1354,0.684761,2.74e-04,14946.3
1355,0.295251,2.74e-04,14957.2
1356,0.366856,2.74e-04,14967.7
1357,0.585409,2.74e-04,14978.1
1358,0.399876,2.74e-04,14988.9
1359,0.401776,2.74e-04,14999.4
1360,0.555805,2.74e-04,15009.6
1361,0.543360,2.74e-04,15020.2
1362,0.724314,2.74e-04,15030.7
1363,0.234237,2.74e-04,15041.2
1364,0.497405,2.74e-04,15051.6
1365,0.334125,2.74e-04,15062.6
1366,0.307507,2.73e-04,15073.1
1367,0.434668,2.73e-04,15083.5
1368,0.404879,2.73e-04,15094.1
1369,0.381776,2.73e-04,15104.6
1370,0.684873,2.73e-04,15115.0
1371,0.409374,2.73e-04,15126.0
1372,0.649458,2.73e-04,15136.0
1373,0.456767,2.73e-04,15147.0
1374,0.573343,2.73e-04,15157.1
1375,0.262100,2.73e-04,15168.0
1376,0.546149,2.73e-04,15178.1
1377,0.560009,2.73e-04,15189.8
1378,0.687850,2.73e-04,15199.8
1379,0.400343,2.73e-04,15210.0
1380,0.326344,2.73e-04,15220.1
1381,0.261144,2.73e-04,15230.7
1382,0.312350,2.73e-04,15241.4
1383,0.784928,2.72e-04,15252.3
1384,0.231148,2.72e-04,15262.6
1385,0.744180,2.72e-04,15273.6
1386,0.709633,2.72e-04,15283.7
1387,0.336133,2.72e-04,15294.6
1388,0.342946,2.72e-04,15304.9
1389,0.336672,2.72e-04,15315.2
1390,0.503789,2.72e-04,15325.8
1391,0.419981,2.72e-04,15336.6
1392,0.392764,2.72e-04,15347.0
1393,0.343750,2.72e-04,15357.6
1394,0.438397,2.72e-04,15368.2
1395,0.773981,2.72e-04,15378.9
1396,0.505067,2.72e-04,15389.5
1397,0.224214,2.72e-04,15399.9
1398,0.495295,2.72e-04,15410.5
1399,0.475297,2.71e-04,15420.5
1400,0.579839,2.71e-04,15431.1
1401,0.473453,2.71e-04,15441.6
1402,0.654584,2.71e-04,15452.2
1403,0.953297,2.71e-04,15462.8
1404,0.599753,2.71e-04,15473.4
1405,0.278220,2.71e-04,15483.5
1406,0.302323,2.71e-04,15493.7
1407,0.574915,2.71e-04,15504.6
1408,0.671109,2.71e-04,15515.2
1409,0.330729,2.71e-04,15525.6
1410,0.532109,2.71e-04,15536.2
1411,0.466624,2.71e-04,15546.8
1412,0.736072,2.71e-04,15557.4
1413,0.616663,2.71e-04,15567.7
1414,0.800209,2.71e-04,15578.1
1415,0.508847,2.70e-04,15588.7
1416,0.452772,2.70e-04,15599.4
1417,0.434749,2.70e-04,15610.2
1418,0.311483,2.70e-04,15620.5
1419,0.767958,2.70e-04,15630.8
1420,0.330565,2.70e-04,15641.3
1421,0.375075,2.70e-04,15652.0
1422,0.238697,2.70e-04,15662.6
1423,0.626873,2.70e-04,15673.3
1424,0.329778,2.70e-04,15683.6
1425,0.600311,2.70e-04,15694.2
1426,0.407198,2.70e-04,15705.3
1427,0.468638,2.70e-04,15715.6
1428,0.337048,2.70e-04,15725.7
1429,0.297763,2.70e-04,15736.4
1430,0.605383,2.70e-04,15746.7
1431,0.384729,2.69e-04,15757.0
1432,0.568307,2.69e-04,15767.3
1433,0.513489,2.69e-04,15777.7
1434,0.380770,2.69e-04,15788.6
1435,0.356618,2.69e-04,15799.1
1436,0.327045,2.69e-04,15809.4
1437,0.733310,2.69e-04,15819.7
1438,0.514185,2.69e-04,15830.8
1439,0.395962,2.69e-04,15841.1
1440,0.660682,2.69e-04,15851.9
1441,0.275324,2.69e-04,15862.6
1442,0.338383,2.69e-04,15872.7
1443,0.460345,2.69e-04,15882.9
1444,0.406807,2.69e-04,15893.5
1445,0.380691,2.69e-04,15904.7
1446,0.357491,2.69e-04,15914.8
1447,0.585489,2.68e-04,15925.3
1448,0.405223,2.68e-04,15935.6
