step,loss,learning_rate,elapsed_s
476,1.651500,9.14e-05,1161.5
477,1.588500,9.16e-05,1163.9
478,1.918100,9.18e-05,1166.4
479,1.539100,9.20e-05,1168.8
480,1.784700,9.22e-05,1171.3
481,1.628900,9.24e-05,1173.7
482,1.711000,9.26e-05,1176.1
483,1.812300,9.28e-05,1178.5
484,1.595800,9.30e-05,1181.0
485,1.662300,9.31e-05,1183.4
486,1.638800,9.33e-05,1185.8
487,2.009600,9.35e-05,1188.3
488,1.645900,9.37e-05,1190.7
489,1.617900,9.39e-05,1193.2
490,1.978900,9.41e-05,1195.6
491,1.695600,9.43e-05,1198.0
492,1.903900,9.45e-05,1200.5
493,1.793800,9.47e-05,1202.9
494,1.749400,9.49e-05,1205.3
495,1.469800,9.51e-05,1207.8
496,1.875100,9.53e-05,1210.2
497,1.534000,9.55e-05,1212.6
498,1.893100,9.56e-05,1215.1
499,1.717900,9.58e-05,1217.5
500,1.466200,9.60e-05,1219.9
501,1.735000,9.62e-05,1222.4
502,1.738700,9.64e-05,1224.8
503,1.701500,9.66e-05,1227.3
504,1.663700,9.68e-05,1229.8
505,1.701100,9.70e-05,1232.2
506,1.467200,9.72e-05,1234.7
507,1.957400,9.74e-05,1237.2
508,1.592000,9.76e-05,1239.7
509,1.705300,9.78e-05,1242.2
510,1.920700,9.80e-05,1244.7
511,1.713300,9.81e-05,1247.1
512,1.916700,9.83e-05,1249.6
513,1.608600,9.85e-05,1252.0
514,2.022600,9.87e-05,1254.4
515,1.780100,9.89e-05,1256.9
516,1.432600,9.91e-05,1259.3
517,1.843600,9.93e-05,1261.7
518,1.784600,9.95e-05,1264.2
519,1.627600,9.97e-05,1266.6
520,1.572000,9.99e-05,1269.0
521,1.772600,1.00e-04,1271.5
522,1.627700,1.00e-04,1273.9
523,1.879700,1.00e-04,1276.4
524,1.786300,1.01e-04,1278.8
525,1.848100,1.01e-04,1281.3
526,1.736300,1.01e-04,1283.7
527,1.751400,1.01e-04,1286.1
528,1.771300,1.01e-04,1288.6
529,1.685600,1.02e-04,1291.0
530,1.535800,1.02e-04,1293.4
531,1.852100,1.02e-04,1295.9
532,1.655600,1.02e-04,1298.3
533,1.834500,1.02e-04,1300.8
534,1.545500,1.03e-04,1303.2
535,1.582000,1.03e-04,1305.6
536,1.775100,1.03e-04,1308.0
537,1.768600,1.03e-04,1310.5
538,1.846000,1.03e-04,1313.0
539,1.880400,1.04e-04,1315.4
540,1.589300,1.04e-04,1317.8
541,1.553900,1.04e-04,1320.3
542,1.740000,1.04e-04,1322.7
543,1.717100,1.04e-04,1325.1
544,1.747300,1.04e-04,1327.6
545,1.724700,1.05e-04,1330.0
546,1.786100,1.05e-04,1332.4
547,1.722200,1.05e-04,1334.9
548,1.737900,1.05e-04,1337.3
549,1.692200,1.05e-04,1339.7
550,1.980100,1.06e-04,1342.2
551,1.646100,1.06e-04,1344.6
552,1.615700,1.06e-04,1347.0
553,1.568700,1.06e-04,1349.4
554,1.944800,1.06e-04,1351.9
555,1.570700,1.07e-04,1354.3
556,1.953900,1.07e-04,1356.8
